id,label,audible,visible,background_music,voice_over,static_images
PBpDa1TTqZo_000308.mp4,dinosaurs bellowing,True,False,False,False,False
QDfyTkOWfyM_000236.mp4,dinosaurs bellowing,True,False,True,False,False
Vx5SUjzoLy8_000228.mp4,dinosaurs bellowing,True,True,True,False,False
WCC01d0hcBQ_000024.mp4,dinosaurs bellowing,True,True,False,False,False
WJUtEDBS0Dw_000020.mp4,dinosaurs bellowing,True,True,True,False,False
WJUtEDBS0Dw_000295.mp4,dinosaurs bellowing,True,True,True,False,False
Wg2l9hxzqH4_000301.mp4,dinosaurs bellowing,True,True,True,False,False
XEavANMFzQM_000040.mp4,dinosaurs bellowing,True,False,True,False,False
XXkTYV7NqIA_000275.mp4,dinosaurs bellowing,True,False,True,False,False
ZSqKAFe326w_000063.mp4,dinosaurs bellowing,True,True,True,False,False
ZxiXftx2EMg_000477.mp4,dinosaurs bellowing,True,True,False,False,False
_eOCm8F0tmk_000003.mp4,dinosaurs bellowing,True,False,True,True,False
bzHZ7yvmVMk_000138.mp4,dinosaurs bellowing,True,True,True,False,False
ftVOFLwSxCg_000022.mp4,dinosaurs bellowing,True,True,False,False,False
gA4PlwSKj8A_000039.mp4,dinosaurs bellowing,True,True,False,False,True
gJxlJNXizr4_000011.mp4,dinosaurs bellowing,False,False,True,False,False
jYgUTPUi28Y_000201.mp4,dinosaurs bellowing,True,True,True,False,False
k45PjHhGXbo_000129.mp4,dinosaurs bellowing,True,True,False,False,False
l1vEAtUWXHU_000034.mp4,dinosaurs bellowing,False,False,False,False,False
mFSYls7foFE_000210.mp4,dinosaurs bellowing,True,True,True,False,False
mm48vh_TmMI_000558.mp4,dinosaurs bellowing,True,True,True,False,False
oxS8-HPkWmA_000013.mp4,dinosaurs bellowing,True,True,True,True,False
pi2Vyqa-wgE_000087.mp4,dinosaurs bellowing,True,True,True,False,False
qJCY09mrxtg_000216.mp4,dinosaurs bellowing,True,True,False,False,False
qV_QfHwVCVo_000016.mp4,dinosaurs bellowing,True,True,True,True,False
qvOlg4tGchU_000196.mp4,dinosaurs bellowing,True,False,True,True,False
tMN_lfBNsm0_000006.mp4,dinosaurs bellowing,True,True,True,False,False
tkAY3tXAoHc_000083.mp4,dinosaurs bellowing,True,False,True,False,False
yDxndKJfFfE_000078.mp4,dinosaurs bellowing,True,True,True,False,False
-BmjFZ1xu5Q_000263.mp4,disc scratching,False,False,False,False,False
0HBJuYt2Eys_000032.mp4,disc scratching,True,True,True,False,False
0ua6AnyVwbk_000036.mp4,disc scratching,True,True,True,False,False
4_6e0icNw7Q_000182.mp4,disc scratching,True,True,False,False,False
6azSzS5ZjN0_000051.mp4,disc scratching,True,True,False,False,False
6rpRjYMA3n4_000073.mp4,disc scratching,True,True,False,False,False
FS9uRzU3-v0_000057.mp4,disc scratching,True,True,False,False,False
HQr1YvLzoZo_000146.mp4,disc scratching,False,False,False,True,False
HXqj_9oZReQ_000014.mp4,disc scratching,True,True,False,False,False
HxUeK66pSYY_000056.mp4,disc scratching,False,False,False,True,True
I6bNIhsP0DY_000218.mp4,disc scratching,False,False,True,True,False
IMKIBJD-JSM_000013.mp4,disc scratching,True,True,False,False,False
IXKMzUr2sIo_000094.mp4,disc scratching,True,True,False,False,False
J6iYFxXuHrI_000654.mp4,disc scratching,True,True,False,False,False
K0Y8oGYR7lw_000010.mp4,disc scratching,True,True,False,False,False
KzCgXauRqKM_000017.mp4,disc scratching,True,True,True,False,False
L76AuckUoe8_000006.mp4,disc scratching,True,True,False,False,False
LataVY-O5FA_000063.mp4,disc scratching,True,True,False,False,False
LataVY-O5FA_000090.mp4,disc scratching,True,True,False,False,False
O8S1mItzKFk_000115.mp4,disc scratching,False,False,True,False,True
P3QhZuHbAUY_000076.mp4,disc scratching,True,True,False,False,False
QK27EA8DmHQ_000385.mp4,disc scratching,False,False,False,True,False
Qovva-Q5vmM_000424.mp4,disc scratching,True,True,False,False,False
QvpIrEHvZWI_000171.mp4,disc scratching,True,True,False,False,False
RpGRpTpEHTs_000109.mp4,disc scratching,True,True,False,False,False
SLQAve85lDU_000188.mp4,disc scratching,True,True,False,False,False
SQPQBndxiB4_000087.mp4,disc scratching,True,True,False,False,False
WJkL2eAUNtQ_000143.mp4,disc scratching,False,False,True,True,False
WlO51U31vYs_000014.mp4,disc scratching,True,True,False,False,False
Y8b7Thr-UyQ_000040.mp4,disc scratching,True,True,False,False,False
Y8lC75NSsfc_000219.mp4,disc scratching,True,True,False,False,False
ZHspqva9lCM_000015.mp4,disc scratching,False,False,True,False,False
ZHspqva9lCM_000231.mp4,disc scratching,False,False,True,False,False
Zpy_FG4-CcU_000065.mp4,disc scratching,True,True,False,False,False
aZ2SllViDNM_000165.mp4,disc scratching,True,True,False,False,False
d8hPjmvBv5I_000251.mp4,disc scratching,True,True,False,False,False
dQv6_xbhRss_000110.mp4,disc scratching,True,True,False,False,False
hB_UbXeQsjU_000053.mp4,disc scratching,True,False,True,False,False
ia8IrM5BKBU_000176.mp4,disc scratching,True,True,False,True,False
lF1C6JSDZJU_000209.mp4,disc scratching,True,True,False,False,False
m4Dj_vTsAt0_000022.mp4,disc scratching,False,True,True,False,False
qNj8RLCaoL4_000446.mp4,disc scratching,False,False,False,True,False
uWUAuCEknZ8_000067.mp4,disc scratching,True,True,False,False,False
vwtuiXmg-ms_000255.mp4,disc scratching,True,True,False,False,False
zmVhTFChkWI_000072.mp4,disc scratching,True,True,False,False,False
1WGfcIOLUK8_000030.mp4,dog barking,True,True,False,False,False
1_Q80fDGLRM_000010.mp4,dog barking,True,True,False,True,False
2QKJuc_Hscc_000050.mp4,dog barking,True,True,False,False,False
2XFrBXTnNY8_000080.mp4,dog barking,True,False,False,False,False
3AzacBprTzU_000060.mp4,dog barking,True,True,False,False,False
3qesirWAGt4_000020.mp4,dog barking,True,True,False,False,False
8CrTpWNBiTo_000120.mp4,dog barking,True,True,False,False,False
8TWtLCjUI5I_000000.mp4,dog barking,True,True,False,False,False
8vasA2D2_Kc_000030.mp4,dog barking,True,True,False,True,False
9RNNZ3e-9IA_000028.mp4,dog barking,True,False,False,False,True
9ppa4lXXspA_000030.mp4,dog barking,True,True,False,False,False
AF0CtMb81t8_000030.mp4,dog barking,True,True,False,True,False
BHGB73ilrCc_000030.mp4,dog barking,True,False,False,True,False
BQPk4cmN__4_000030.mp4,dog barking,True,True,False,False,False
DpLi9YH5idY_000030.mp4,dog barking,True,True,False,True,False
EScf6Anv-8E_000030.mp4,dog barking,True,True,False,False,True
EecU1KGJIt4_000020.mp4,dog barking,True,False,False,False,False
EsJPJ4MXhs4_000030.mp4,dog barking,False,False,False,False,False
Ey7CIPAeqsY_000030.mp4,dog barking,True,True,True,True,False
FIktp5ggvX4_000010.mp4,dog barking,True,True,False,True,False
H7hvpCMoScQ_000030.mp4,dog barking,True,False,False,False,False
JQwirnKysXI_000030.mp4,dog barking,False,False,False,True,False
MgD5JedaXGs_000020.mp4,dog barking,True,True,False,False,False
NF1lwZ24RYI_000030.mp4,dog barking,True,True,False,False,False
NKfyi7q0JNU_000030.mp4,dog barking,True,True,False,True,False
NuD6d2B3QvA_000550.mp4,dog barking,True,True,False,False,False
P15JhIEHVHg_000030.mp4,dog barking,True,False,False,False,False
PX9kGT0E7B0_000030.mp4,dog barking,True,True,False,True,False
QejVyYvjrrs_000010.mp4,dog barking,True,False,False,True,False
UAhzckt0y3U_000030.mp4,dog barking,True,True,False,False,False
UWizNEHrzCY_000017.mp4,dog barking,True,True,False,False,False
XO1wG3ne_Cw_000030.mp4,dog barking,True,False,True,False,False
XuaJVdMCCoU_000030.mp4,dog barking,True,True,False,True,False
ZyiDGq0qh2s_000030.mp4,dog barking,True,True,False,True,False
_fTONy_pqik_000030.mp4,dog barking,True,False,False,True,False
d2yLX6TwS_c_000030.mp4,dog barking,True,True,False,True,False
eMpg3l9nI2s_000030.mp4,dog barking,True,False,False,True,False
eSMCZfnJ5gI_000030.mp4,dog barking,True,False,False,False,True
f1Z-HuZ-_ZA_000030.mp4,dog barking,True,True,False,True,False
jcoTSA5FxpE_000030.mp4,dog barking,True,False,True,False,False
m98BKPAD-84_000020.mp4,dog barking,True,False,False,True,False
ojLv2Ji6cJQ_000030.mp4,dog barking,False,False,False,False,False
rjGjz5DolWA_000030.mp4,dog barking,True,True,False,False,False
ux7HhOxMRE4_000020.mp4,dog barking,False,False,False,False,False
v5IM8bUpeP8_000030.mp4,dog barking,True,False,False,True,False
x0fI4QXOz9M_000030.mp4,dog barking,True,True,True,True,False
0eA2QcSRgh0_000053.mp4,dog baying,True,True,False,False,False
0eA2QcSRgh0_000063.mp4,dog baying,True,True,False,True,False
1Isq_KJHriU_000016.mp4,dog baying,True,True,False,True,False
4jKkc7qQQ88_000016.mp4,dog baying,True,True,False,False,False
5-FHy1Q61n8_000081.mp4,dog baying,True,True,False,False,False
5-FHy1Q61n8_000114.mp4,dog baying,True,True,False,False,False
6pvMFjUm7D0_000044.mp4,dog baying,True,True,False,False,False
7u3_Unnj0ZU_000075.mp4,dog baying,True,True,False,False,False
9dQZetLWxwg_000075.mp4,dog baying,True,True,False,False,False
BcDXW4fKExE_000086.mp4,dog baying,True,False,False,True,False
BiRPlINV5N4_000023.mp4,dog baying,True,True,False,False,False
DcMUa81JfBE_000010.mp4,dog baying,True,True,False,True,False
DcMUa81JfBE_000032.mp4,dog baying,True,True,False,False,False
Exbj4bv62eQ_000060.mp4,dog baying,True,True,False,False,False
GCwUX8jj57o_000156.mp4,dog baying,True,True,False,False,False
HJrYNAIm1AY_000110.mp4,dog baying,True,True,False,True,False
KBOdG9xNLaA_000006.mp4,dog baying,True,True,False,False,False
KhjtXdPpEHM_000099.mp4,dog baying,True,True,False,False,False
LgEdRFbdjH4_000004.mp4,dog baying,True,True,False,True,False
MB23r3XMRNU_000023.mp4,dog baying,True,True,False,False,False
Rd_14Gr4acw_000102.mp4,dog baying,True,True,False,False,False
SAcTgna3oOY_000003.mp4,dog baying,True,True,False,True,False
StmGbhL9dgQ_000064.mp4,dog baying,True,True,False,True,False
TWFlTwAIvd0_000013.mp4,dog baying,True,True,False,False,False
WFgIargH3-4_000039.mp4,dog baying,True,True,False,False,False
XDWakm0T8fY_000519.mp4,dog baying,True,False,False,True,False
YY1Qf9Q_Zx8_000037.mp4,dog baying,True,True,False,True,False
ZZoM-leT_0U_000028.mp4,dog baying,True,True,False,True,False
ZZoM-leT_0U_000041.mp4,dog baying,True,True,False,False,False
ZwU142gcENM_000110.mp4,dog baying,True,True,False,True,False
_DmA5okgdeQ_000004.mp4,dog baying,True,True,False,False,False
aec791kXVms_000011.mp4,dog baying,True,False,False,False,False
hBjE3FVevZA_000190.mp4,dog baying,True,False,False,False,False
jhplcoP39vM_000118.mp4,dog baying,True,True,False,False,False
kAE_Lb-f39I_000007.mp4,dog baying,True,True,False,False,False
oDSMG0gcwzc_000165.mp4,dog baying,False,False,False,False,False
pt41PSOsG8c_000001.mp4,dog baying,True,False,False,True,False
qhOBY9WjMU0_000381.mp4,dog baying,True,True,False,True,False
tLJgj3kUmPI_000112.mp4,dog baying,True,False,False,False,False
tXLaQKRWM8I_000000.mp4,dog baying,True,True,False,False,False
t_RxQe51MVo_000010.mp4,dog baying,True,True,False,False,False
v0a6jM7PALg_000307.mp4,dog baying,True,False,False,False,False
vWKefG-sIrU_000000.mp4,dog baying,True,True,False,False,False
wv7lLolLuo0_000055.mp4,dog baying,True,False,False,False,False
-8pCMgGKZY8_000012.mp4,dog bow-wow,True,True,True,True,False
0OFlTh2_Obo_000030.mp4,dog bow-wow,False,False,False,True,False
1D4LxbOVn1I_000030.mp4,dog bow-wow,True,True,False,True,False
1veIcvGPRYw_000003.mp4,dog bow-wow,False,False,False,False,False
20qZLse0acs_000030.mp4,dog bow-wow,True,True,False,False,False
2ZZEtUCIkUw_000030.mp4,dog bow-wow,True,True,False,False,False
2uRe-e8RVEM_000190.mp4,dog bow-wow,True,True,False,False,False
3rn-tCQafl8_000030.mp4,dog bow-wow,True,True,False,False,False
4Jc8UZHaqHw_000019.mp4,dog bow-wow,True,False,False,False,False
5-SzNKBcPWs_000030.mp4,dog bow-wow,True,True,False,False,False
5lw-BHt_rXY_000030.mp4,dog bow-wow,True,True,False,True,False
6NLbCVK_YKI_000030.mp4,dog bow-wow,True,False,False,False,False
6uxFXWS8xvw_000020.mp4,dog bow-wow,True,True,False,False,False
7-htobm4qu0_000030.mp4,dog bow-wow,True,False,False,True,False
7_db8dk3KFw_000030.mp4,dog bow-wow,True,True,False,False,False
8aYRcSu-9Y8_000012.mp4,dog bow-wow,True,True,False,False,False
BL8zBkt6v3o_000030.mp4,dog bow-wow,True,False,False,False,False
DOodvwXcpwQ_000000.mp4,dog bow-wow,True,True,False,False,False
DyhLzsWaXcE_000027.mp4,dog bow-wow,True,True,False,False,False
Iu1k5XJoeXk_000000.mp4,dog bow-wow,True,True,False,False,False
JErx-AImWqk_000000.mp4,dog bow-wow,True,True,False,False,False
JXZuAd9Lgew_000020.mp4,dog bow-wow,True,True,False,False,False
NZH_tmf9kRM_000000.mp4,dog bow-wow,False,False,False,False,False
OkAT5LKBbIE_000113.mp4,dog bow-wow,True,False,False,False,False
OkAT5LKBbIE_000190.mp4,dog bow-wow,True,False,False,False,False
Or9l14hzfSA_000030.mp4,dog bow-wow,True,True,False,True,False
PHNkzsSrofY_000214.mp4,dog bow-wow,True,True,False,False,False
RLij2FHY6VE_000009.mp4,dog bow-wow,True,True,False,True,False
TZl2cGkWZL4_000030.mp4,dog bow-wow,True,True,False,False,False
VuXmHBFFkPw_000030.mp4,dog bow-wow,True,True,False,False,False
WclYLl_KlwA_000050.mp4,dog bow-wow,True,True,False,False,False
ZGYQX-172io_000011.mp4,dog bow-wow,True,True,False,False,False
ZVKgp2DGpcI_000010.mp4,dog bow-wow,True,True,False,False,False
ZVKgp2DGpcI_000021.mp4,dog bow-wow,True,True,False,True,False
_4rolMIFkgQ_000030.mp4,dog bow-wow,True,True,False,True,False
_X69MdLl5rU_000018.mp4,dog bow-wow,True,False,False,False,False
_X69MdLl5rU_000176.mp4,dog bow-wow,True,True,False,False,False
_ZvISbLj0Rg_000030.mp4,dog bow-wow,True,True,False,True,False
a23miUKGq6c_000003.mp4,dog bow-wow,True,False,False,False,False
a23miUKGq6c_000042.mp4,dog bow-wow,True,True,False,False,False
b0KSxH37gVE_000100.mp4,dog bow-wow,True,True,False,True,False
bDpowdWB7lk_000021.mp4,dog bow-wow,False,False,False,False,False
eQcSHZyNAuY_000040.mp4,dog bow-wow,False,False,False,True,False
k3AYfr6PIgs_000019.mp4,dog bow-wow,True,True,False,True,False
liZ8HrN_mKQ_000190.mp4,dog bow-wow,True,False,False,False,False
tSX2jYLgPng_000030.mp4,dog bow-wow,True,False,False,False,False
tmdrHw6-yUY_000181.mp4,dog bow-wow,False,False,False,False,True
0Wkk9iNzA9c_000030.mp4,dog growling,True,True,False,False,False
3sz7nQTcwcE_000009.mp4,dog growling,False,False,False,False,False
829gGkJX9dM_000109.mp4,dog growling,True,True,False,False,False
9TzyRdTYDvo_000024.mp4,dog growling,True,False,False,False,False
A-odqVz9Oc4_000001.mp4,dog growling,True,False,False,False,False
A3PZs1dPMgY_000110.mp4,dog growling,False,False,False,False,False
ADjyDcauxzM_000030.mp4,dog growling,False,False,False,False,False
BB3CCG8SD54_000000.mp4,dog growling,False,False,False,False,False
BOgYLyIbVN8_000031.mp4,dog growling,True,True,False,False,False
BoFlhQi81aQ_000089.mp4,dog growling,True,False,False,False,False
CUJ1MnvyKOw_000040.mp4,dog growling,False,False,False,False,False
CqmuLdNiEjE_000077.mp4,dog growling,True,True,False,False,False
D1eDJb5FMw0_000065.mp4,dog growling,True,False,False,False,False
DaaY_n80b2Y_000005.mp4,dog growling,True,False,False,False,False
E6QQRZHrx6s_000030.mp4,dog growling,True,False,False,False,False
G93_g41lh7U_000032.mp4,dog growling,True,True,False,False,False
IsKPMBn6irE_000012.mp4,dog growling,True,False,False,False,False
KTHsyIQI2L0_000200.mp4,dog growling,False,False,False,False,False
N_bWjtccFg0_000020.mp4,dog growling,True,True,False,False,False
NuvgBjmUW1g_000140.mp4,dog growling,True,True,False,True,False
O9KZqw2dyXM_000024.mp4,dog growling,True,True,False,False,False
PwC9_vE_rqk_000120.mp4,dog growling,False,False,False,False,False
Pyt8O3N6-wk_000110.mp4,dog growling,False,False,False,False,False
RjFFqAjF12c_000020.mp4,dog growling,False,False,True,False,False
RxhbTLS3rNo_000002.mp4,dog growling,True,True,False,False,False
SUFOgc9Pkd8_000030.mp4,dog growling,True,True,False,True,False
TM23x21Qs2Q_000030.mp4,dog growling,True,True,False,True,False
UC3J31Brgnw_000022.mp4,dog growling,True,True,False,False,False
UIM4OykJJrc_000046.mp4,dog growling,True,True,False,True,False
WJV6Ey6hXEw_000005.mp4,dog growling,True,False,False,False,False
Xecb_5XO81Q_000010.mp4,dog growling,True,True,False,True,False
Xx2YziXzVkg_000030.mp4,dog growling,True,False,False,False,False
YxIScOdROZE_000090.mp4,dog growling,True,True,False,False,False
__p-iA312kg_000070.mp4,dog growling,False,False,False,False,False
a3UQ9Je4xQM_000020.mp4,dog growling,True,True,False,True,False
amZFmEB9Opg_000032.mp4,dog growling,True,False,False,False,True
bA8idGxNUkQ_000026.mp4,dog growling,True,True,True,False,False
codJp5NQYy0_000000.mp4,dog growling,False,False,False,False,True
dBl76lmp-d0_000035.mp4,dog growling,True,False,False,False,False
g2at4AqJsqk_000142.mp4,dog growling,True,True,False,False,False
gf1y74QzhTI_000030.mp4,dog growling,True,True,False,False,False
lAF6nVFk6Is_000077.mp4,dog growling,True,True,False,True,False
oAjBZqhxuOs_000100.mp4,dog growling,False,False,False,False,False
oSME-ts1WnQ_000110.mp4,dog growling,True,False,False,False,False
rcaxwyTo-E4_000150.mp4,dog growling,True,False,False,True,False
sRKyvq20rY4_000002.mp4,dog growling,True,False,False,True,False
tWi-PtHOMSE_000178.mp4,dog growling,True,False,False,False,False
uvlhlXGMPos_000030.mp4,dog growling,True,False,False,False,False
z7jT2JOA1qs_000090.mp4,dog growling,False,False,False,False,False
zlH9KxAhP5Q_000110.mp4,dog growling,False,False,False,False,True
0F04c_rY4aw_000000.mp4,dog howling,True,True,False,True,False
2rW2I6KmWhw_000030.mp4,dog howling,True,True,True,False,False
3IdazIWh2Ew_000022.mp4,dog howling,True,False,False,False,False
3LvZUtupOCs_000030.mp4,dog howling,True,True,False,True,False
6A9tDfvsZC0_000030.mp4,dog howling,True,True,True,False,False
6GjsjhAbXRo_000020.mp4,dog howling,True,True,False,False,False
6mEVsmeDknA_000030.mp4,dog howling,True,True,False,False,False
7AhpZQt1Ml0_000120.mp4,dog howling,False,False,False,False,False
ASUgGJpwlMs_000029.mp4,dog howling,True,False,False,False,False
BFEeNJkKx6g_000030.mp4,dog howling,True,True,False,False,False
CAbXVOWLYps_000030.mp4,dog howling,True,True,False,False,False
IBGfcPIw-KY_000000.mp4,dog howling,True,True,False,False,False
IcHFJykCIro_000030.mp4,dog howling,True,True,False,False,False
Ik2nR__c03E_000030.mp4,dog howling,True,True,False,False,False
IpqtJmqY4-w_000200.mp4,dog howling,True,True,False,True,False
IqnDeca2-Zw_000030.mp4,dog howling,False,False,True,True,False
JpOT3z8wZlc_000030.mp4,dog howling,False,True,,,
MAhYAMZ50VI_000100.mp4,dog howling,True,True,True,False,False
MRnpKEhDQNE_000010.mp4,dog howling,True,False,False,False,False
MUJmWnjGEBk_000000.mp4,dog howling,True,False,False,True,True
Mr2kGT6i7e4_000020.mp4,dog howling,True,True,True,True,False
N6e5C5sXdBI_000000.mp4,dog howling,True,True,False,False,False
Nluf6HIYXXQ_000030.mp4,dog howling,True,True,False,False,False
PRU9zAtcQDs_000000.mp4,dog howling,True,False,False,False,True
PrAm5YVvXx8_000010.mp4,dog howling,True,True,False,False,False
SW0qQMAZKfo_000030.mp4,dog howling,True,True,False,False,False
SkPEiTqLlf0_000030.mp4,dog howling,True,False,False,False,True
SzY85V52hgo_000016.mp4,dog howling,True,True,False,False,False
UlOEjgkNdMU_000010.mp4,dog howling,True,False,False,False,True
WFJ96PH4rvo_000020.mp4,dog howling,True,True,False,False,False
Z11Dd4oe9So_000030.mp4,dog howling,True,True,False,False,False
aNkOcOCm32s_000010.mp4,dog howling,True,True,False,False,False
bDdf_ft5rb4_000030.mp4,dog howling,True,True,True,False,True
bltHehYBdy8_000070.mp4,dog howling,True,True,False,False,False
dvzwRooVGJI_000140.mp4,dog howling,True,False,False,False,False
gCHF0oBPZv8_000030.mp4,dog howling,True,True,False,True,False
kQQrsmLvoCE_000120.mp4,dog howling,True,True,True,False,False
nqd6uO6hDSo_000030.mp4,dog howling,True,True,False,False,False
pWked2HMtkY_000027.mp4,dog howling,True,True,False,False,False
rmQhPCwioJw_000000.mp4,dog howling,True,True,True,True,False
shiPEqY22PY_000082.mp4,dog howling,True,True,False,False,False
wILfzGo6uV0_000030.mp4,dog howling,True,True,False,False,False
wYNKH0Ou9vM_000080.mp4,dog howling,False,False,False,True,False
yhA_TTKetyM_000030.mp4,dog howling,True,True,False,False,False
ymuNh7Cwhrs_000040.mp4,dog howling,True,True,False,False,False
-Sd-j0rKeKw_000030.mp4,dog whimpering,False,False,False,True,False
-jFSYIHh6zc_000030.mp4,dog whimpering,False,False,False,False,False
03zeVlBWhdY_000030.mp4,dog whimpering,False,False,False,False,False
4GxRRVp3hD4_000018.mp4,dog whimpering,False,False,False,True,False
83XmpVJP-YY_000001.mp4,dog whimpering,True,True,False,True,False
83XmpVJP-YY_000001.mp4,dog whimpering,True,True,False,True,False
966I5NCjnsg_000030.mp4,dog whimpering,False,False,False,True,True
A_JPcBwYGmo_000030.mp4,dog whimpering,False,False,False,False,False
BewKANkRYN8_000030.mp4,dog whimpering,False,False,False,False,False
BiNbPvdPthY_000030.mp4,dog whimpering,True,True,False,False,False
Cs_DJvnYWTs_000010.mp4,dog whimpering,True,True,False,False,False
DE4E77nF8Mg_000030.mp4,dog whimpering,False,False,False,False,False
G880gxjj9dI_000030.mp4,dog whimpering,False,False,False,False,False
HJGtRMubleU_000030.mp4,dog whimpering,False,False,False,True,False
Hu8H7Dt5vSA_000030.mp4,dog whimpering,False,False,False,False,False
JJcR5SHFcEM_000030.mp4,dog whimpering,False,False,False,True,False
JZHARPuQ6-w_000040.mp4,dog whimpering,False,False,False,True,False
K6vC7s5tmG4_000019.mp4,dog whimpering,False,False,False,False,False
L8MtMBVqOD0_000550.mp4,dog whimpering,False,False,False,True,False
MdlNA0sJz38_000028.mp4,dog whimpering,False,False,False,True,False
PVSHN_arz2k_000021.mp4,dog whimpering,False,False,False,False,False
PlGrb1DKbao_000130.mp4,dog whimpering,True,False,False,False,False
TYHcP8Hjwpg_000110.mp4,dog whimpering,False,False,False,False,False
VwaLVY1oF6k_000026.mp4,dog whimpering,True,False,False,False,False
Wgnr_ftHhUw_000030.mp4,dog whimpering,False,False,False,True,False
Wk7yTeKW230_000030.mp4,dog whimpering,False,False,False,False,False
Xg9hTAPBwi8_000000.mp4,dog whimpering,False,False,False,False,False
YLduYJDnL5c_000010.mp4,dog whimpering,False,False,False,False,False
Zm-sQnazFAQ_000030.mp4,dog whimpering,False,False,False,False,False
_p-OXHZFKPs_000160.mp4,dog whimpering,False,False,False,False,False
cY27F0cqnSU_000230.mp4,dog whimpering,False,False,False,False,False
cbUYhlymUfc_000020.mp4,dog whimpering,False,False,False,False,False
dG7RFy7mAyY_000030.mp4,dog whimpering,False,False,False,True,False
daFkjcIjCVY_000030.mp4,dog whimpering,False,False,True,False,False
eWvOCr__m5o_000050.mp4,dog whimpering,False,False,False,False,False
fFX04tOPv8s_000000.mp4,dog whimpering,False,False,False,False,False
fGvhcD5G82M_000007.mp4,dog whimpering,False,False,False,False,False
fUA3_Ay6TSw_000030.mp4,dog whimpering,False,False,True,True,False
gEBm_DYH-xA_000030.mp4,dog whimpering,False,False,False,True,False
h4eqSW3ME0E_000030.mp4,dog whimpering,False,False,False,True,False
h4eqSW3ME0E_000030.mp4,dog whimpering,False,False,False,True,False
jXSblZUHZ-8_000017.mp4,dog whimpering,True,False,False,False,True
lPxP1lw-hy8_000200.mp4,dog whimpering,False,False,False,True,False
nHGoKS23x9U_000000.mp4,dog whimpering,False,False,False,True,False
nqnviB5WXSM_000030.mp4,dog whimpering,True,False,False,True,False
nqnviB5WXSM_000030.mp4,dog whimpering,True,False,False,True,False
uwxoy9R6WdI_000030.mp4,dog whimpering,False,False,False,False,True
uyElGwaWFnI_000017.mp4,dog whimpering,False,False,False,False,False
wKMnausIyzM_000030.mp4,dog whimpering,False,False,False,True,False
wrQC3c6TH3U_000030.mp4,dog whimpering,False,False,False,True,False
-40nDU5Ecgg_000130.mp4,"donkey, ass braying",False,False,False,False,False
052VMqTM4Xs_000000.mp4,"donkey, ass braying",True,True,False,False,False
1JY4rwQZn3s_000011.mp4,"donkey, ass braying",True,True,False,False,False
1xS-iGBR2b8_000014.mp4,"donkey, ass braying",True,True,False,False,False
3T7FYQRx0YM_000033.mp4,"donkey, ass braying",True,False,False,False,False
3T7FYQRx0YM_000054.mp4,"donkey, ass braying",True,False,False,False,False
5E-yl3JLuOw_000122.mp4,"donkey, ass braying",False,False,False,False,False
9DCH0BCASyk_000302.mp4,"donkey, ass braying",False,False,False,True,False
9zWMaAO5U3k_000105.mp4,"donkey, ass braying",False,False,False,False,False
B6d2FiFv8tU_000002.mp4,"donkey, ass braying",True,True,False,False,True
DSnhM5tKZSQ_000000.mp4,"donkey, ass braying",True,True,False,False,False
GPMfyC7Hcp0_000000.mp4,"donkey, ass braying",True,True,False,False,False
NSLj9a8PXhI_000080.mp4,"donkey, ass braying",True,False,False,False,False
OqcyTQMUnMw_000057.mp4,"donkey, ass braying",True,False,False,False,True
OqcyTQMUnMw_000092.mp4,"donkey, ass braying",True,False,False,False,True
PZLsTEMIuW4_000002.mp4,"donkey, ass braying",False,True,False,False,False
QJAlLhhyawA_000070.mp4,"donkey, ass braying",True,True,False,False,False
Qs7BbDiOqZ0_000006.mp4,"donkey, ass braying",True,True,False,False,False
SyWbd9bOCps_000096.mp4,"donkey, ass braying",True,False,False,False,False
T0nvf328Ll4_000013.mp4,"donkey, ass braying",True,True,False,False,False
VJAJzwsogP8_000281.mp4,"donkey, ass braying",True,False,False,False,False
VJAJzwsogP8_000446.mp4,"donkey, ass braying",True,False,False,False,False
W7EC4nQ6Qqk_000010.mp4,"donkey, ass braying",True,True,False,False,False
W7EC4nQ6Qqk_000068.mp4,"donkey, ass braying",True,True,False,False,False
Y6lUctPmnoc_000007.mp4,"donkey, ass braying",True,True,False,True,False
ZIgZ_OKQyF0_000215.mp4,"donkey, ass braying",True,True,False,False,False
ZIgZ_OKQyF0_000225.mp4,"donkey, ass braying",True,False,False,False,False
_2nAf41g-4k_000000.mp4,"donkey, ass braying",True,False,False,False,True
_2nAf41g-4k_000012.mp4,"donkey, ass braying",True,False,False,False,True
afhXA-Gsc0M_000156.mp4,"donkey, ass braying",False,False,False,False,False
c-vmzVd5nsE_000014.mp4,"donkey, ass braying",False,False,False,True,False
c_PsOVPaW4w_000001.mp4,"donkey, ass braying",True,False,False,False,True
c_PsOVPaW4w_000059.mp4,"donkey, ass braying",True,False,False,False,True
cpLm-Yaay2k_000018.mp4,"donkey, ass braying",False,False,False,False,False
e5aCQbqUY9I_000000.mp4,"donkey, ass braying",True,True,False,True,False
h_hwxcgSr3g_000031.mp4,"donkey, ass braying",False,False,False,False,False
h_hwxcgSr3g_000065.mp4,"donkey, ass braying",False,False,False,False,False
h_hwxcgSr3g_000065.mp4,"donkey, ass braying",False,False,False,False,False
n0cQ9m7SXqU_000135.mp4,"donkey, ass braying",False,False,False,True,False
