video_id,label,modality,background_music,static_image,voice_over
q7HMw2sZznc_000032,sea lion barking,AV,False,False,False
ny4wkNf3P40_000001,fox barking,AV,False,False,False
j0CcOZJLBDg_000020,ambulance siren,AV,False,False,False
gVn7YEKnq0I_000013,"vehicle horn, car horn, honking",AV,False,False,False
Z6QNN-aESFI_000127,playing timbales,AV,False,False,False
OBG8doMoB9I_000044,civil defense siren,AV,False,False,False
oOoxb4Fr65k_000000,duck quacking,AV,False,False,False
Z-6aJyIlXrM_000040,people nose blowing,AV,False,False,False
WagLsOTNlF8_000080,basketball bounce,AV,False,False,False
CJr8XzTyIr4_000158,playing accordion,AV,False,False,False
mxczypKrxSc_000002,sailing,AV,False,False,False
_6spzSHLoY0_000030,"motorboat, speedboat acceleration",AV,False,False,False
49PCE6AXrGw_000030,cow lowing,AV,False,False,False
FBIbveps_SQ_000030,people sobbing,AV,False,False,False
aSJKZRwMsxE_000050,female singing,AV,False,False,False
TYHcP8Hjwpg_000110,dog whimpering,AV,False,False,False
t0E2aNbebu0_000010,child singing,AV,False,False,False
0olhNr566Z0_000018,playing trumpet,AV,False,False,False
o7jBSQRJzuQ_000023,cat growling,AV,False,False,False
jfyGDGz0yhk_000310,"subway, metro, underground",AV,False,False,False
OHZIUdHm6b4_000078,people marching,AV,False,False,False
0YI_WYJVv2M_000030,goat bleating,AV,False,False,False
mtAc_bMYBsM_000021,playing castanets,AV,False,False,False
pH-qdjZgqis_000113,elk bugling,AV,False,False,False
9sxNlZsWmS0_000009,coyote howling,AV,False,False,False
5F-8ODtcVuA_000214,playing double bass,AV,False,False,False
nttdTFHmH3g_000028,chopping food,AV,False,False,False
7ix-byDY_3A_000061,playing guiro,AV,False,False,False
VPM383zJz68_000030,"railroad car, train wagon",AV,False,False,False
eo0BtTJ9axE_000062,children shouting,AV,False,False,False
PpK09wcJWVE_000030,sailing,AV,False,False,False
TD2O6KbnF-Q_000044,cutting hair with electric trimmers,AV,False,False,False
3Lu6lM69r6Q_000196,firing muskets,AV,False,False,False
F2ojsUmHFYg_000603,ripping paper,AV,False,False,False
HRaMaCCoRCY_000210,"child speech, kid speaking",AV,False,False,False
WmxNXcXMcdw_000113,playing congas,AV,False,False,False
lrCA2ow4PPE_000160,lawn mowing,AV,False,False,False
A8L0mC1_Geg_000400,bird wings flapping,AV,False,False,False
0CEsVHHkwww_000030,driving snowmobile,AV,False,False,False
AzhAMscTxyc_000030,"motorboat, speedboat acceleration",AV,False,False,False
RSAyz5c3JmM_000160,ambulance siren,AV,False,False,False
h__4MI_GgpM_000140,firing cannon,AV,False,False,False
DKN30Bwf_HQ_000030,thunder,AV,False,False,False
FZ6SAZzghk0_000030,playing didgeridoo,AV,False,False,False
ZQ_d8kWsrUc_000637,planing timber,AV,False,False,False
CM1TyRRGGd0_000061,francolin calling,AV,False,False,False
yEUED8z7whI_000534,playing darts,AV,False,False,False
bC1qDfkRyEs_000087,sharpen knife,AV,False,False,False
WesKosc-_c0_000047,playing bugle,AV,False,False,False
0VXKu_hIxpk_000115,running electric fan,AV,False,False,False
lndowS7ZYlA_000166,playing darts,AV,False,False,False
jWqqtybjzXE_000030,typing on typewriter,AV,False,False,False
UWizNEHrzCY_000017,dog barking,AV,False,False,False
Ih7sLCzExYU_000030,"bird chirping, tweeting",AV,False,False,False
a9nYajr1QhQ_000087,arc welding,AV,False,False,False
e57SBRbMXbI_000080,lions roaring,AV,False,False,False
sAL3qAUtF20_000101,playing castanets,AV,False,False,False
A6PMpITUNMs_000180,children shouting,AV,False,False,False
VvEIueKlA2k_000093,black capped chickadee calling,AV,False,False,False
0GBi8uR4ZeM_000007,playing bassoon,AV,False,False,False
68GwPMFYoeY_000230,people battle cry,AV,False,False,False
tVK9-hEfbnY_000021,chinchilla barking,AV,False,False,False
FrHCQ5x2pNQ_000020,waterfall burbling,AV,False,False,False
FsBC8LIZ7eI_000045,hammering nails,AV,False,False,False
EQVZLtlDkHw_000030,playing acoustic guitar,AV,False,False,False
3YsrgnOjgEU_000271,playing tympani,AV,False,False,False
EHMsqbesAIE_000019,hail,AV,False,False,False
HaGQnzWOAUo_000434,hedge trimmer running,AV,False,False,False
tav0edwEqow_000059,people eating crisps,AV,False,False,False
1n6JyJt4kJ4_000018,train horning,AV,False,False,False
PLg7FE5Vp58_000184,scuba diving,AV,False,False,False
TUpX4p-Ej_o_000390,train wheels squealing,AV,False,False,False
F7UpJnEONHk_000030,vacuum cleaner cleaning floors,AV,False,False,False
qyQNZMPZLtU_000060,"bee, wasp, etc. buzzing",AV,False,False,False
w6inG9Js2Fg_000048,people marching,AV,False,False,False
_gY3Z2pWGsA_000150,people farting,AV,False,False,False
QAIZ0EOUwKs_000171,chimpanzee pant-hooting,AV,False,False,False
O_ps1uO85v0_000030,typing on computer keyboard,AV,False,False,False
6JP64vCAsdQ_000040,foghorn,AV,False,False,False
fAwWq02NG5I_000034,playing badminton,AV,False,False,False
dPcgzRPF_yA_000031,planing timber,AV,False,False,False
CR6wbyGorPg_000072,wind chime,AV,False,False,False
3eBoAlHnttY_000030,singing choir,AV,False,False,False
iC0iQ1QKan4_000785,lip smacking,AV,False,False,False
PEGpW0BhDMw_000674,people slurping,AV,False,False,False
nsF7XYUGx7g_000308,tornado roaring,AV,False,False,False
fAns8GJzYeQ_000030,waterfall burbling,AV,False,False,False
1RfdLnNRLfA_000149,cupboard opening or closing,AV,False,False,False
6k4lcF9IGUk_000150,basketball bounce,AV,False,False,False
y48xjWp-Bwk_000045,chinchilla barking,AV,False,False,False
Evh-bm79BgQ_000275,people eating noodle,AV,False,False,False
50cOkl6Mz5E_000530,"child speech, kid speaking",AV,False,False,False
v-aKDRpILOE_000470,playing castanets,AV,False,False,False
Fihamhv6TJo_000030,people clapping,AV,False,False,False
O7puBCRI2Bc_000030,playing flute,AV,False,False,False
h8fMUaesCrA_000168,playing trombone,AV,False,False,False
29WrIcP3l44_000030,pumping water,AV,False,False,False
OrVb-GSGKPI_000032,"fly, housefly buzzing",AV,False,False,False
QnFmMOeStIs_000307,playing darts,AV,False,False,False
I4_cuFy_SHc_000220,typing on typewriter,AV,False,False,False
nMoJVla31tc_000120,splashing water,AV,False,False,False
47mYYtNAp_4_000000,elephant trumpeting,AV,False,False,False
V7GTs7ivqyY_000681,yodelling,AV,False,False,False
6tV0viL6WPo_000190,scuba diving,AV,False,False,False
Ma19m133Lmk_000100,"subway, metro, underground",AV,False,False,False
pFgm8rJ27eg_000060,playing tennis,AV,False,False,False
76UZQRJq028_000181,playing tennis,AV,False,False,False
JkqXWP4nddE_000012,snake hissing,AV,False,False,False
FoHlrQScWl0_000241,tap dancing,AV,False,False,False
sKnCwuTOzwE_000053,hail,AV,False,False,False
jbffNajOX7M_000019,chimpanzee pant-hooting,AV,False,False,False
oUUTJref1jE_000500,playing french horn,AV,False,False,False
gqfo078B23o_000086,bouncing on trampoline,AV,False,False,False
-S-TDT5oq0Q_000290,cattle mooing,AV,False,False,False
5tyZiD0-8z4_000320,"bird chirping, tweeting",AV,False,False,False
uiLrE9GB0Uw_000023,telephone bell ringing,AV,False,False,False
RPscbFkdUto_000520,thunder,AV,False,False,False
g6GSkrfyK2E_000010,stream burbling,AV,False,False,False
3sflCnetnS0_000030,car engine knocking,AV,False,False,False
AjLuenrAsbE_000030,playing electric guitar,AV,False,False,False
tgTYzeHEuzQ_000171,eletric blender running,AV,False,False,False
in6yD9cMxz0_000000,playing timpani,AV,False,False,False
m-2-HsrBkak_000030,fire truck siren,AV,False,False,False
MGuyIHXGseM_000035,popping popcorn,AV,False,False,False
OQHyoW6CVuA_000046,playing hockey,AV,False,False,False
WSJKk9M5UsQ_000030,mouse squeaking,AV,False,False,False
VrZkUqz2WZI_000290,toilet flushing,AV,False,False,False
Jk5dHnmduAg_000320,goose honking,AV,False,False,False
JUvqnkyxiSg_000013,sea lion barking,AV,False,False,False
C8KVATdHjzA_000030,"vehicle horn, car horn, honking",AV,False,False,False
LwZNG7Uuu7g_000079,sheep bleating,AV,False,False,False
tjKzkajbKc0_000030,smoke detector beeping,AV,False,False,False
6Y8bKS6KLeE_000030,reversing beeps,AV,False,False,False
33xJ9m4Rks8_000001,ferret dooking,AV,False,False,False
BeHNQZRpizU_000098,missile launch,AV,False,False,False
aNmPy_PCO1I_000080,cattle mooing,AV,False,False,False
6Upef-zCzLM_000014,snake rattling,AV,False,False,False
SmpsJhL4yUY_000130,playing cymbal,AV,False,False,False
7yjEC7Cr6i8_000030,playing harp,AV,False,False,False
O-AHz1rgAi0_000122,otter growling,AV,False,False,False
epJtFMjV_FI_000000,"vehicle horn, car horn, honking",AV,False,False,False
On8mxembDtg_000550,"railroad car, train wagon",AV,False,False,False
2kHcvpsu_QY_000030,playing french horn,AV,False,False,False
zgmAvQF1ojQ_000049,cow lowing,AV,False,False,False
utg0tK7cDbE_000030,train horning,AV,False,False,False
_-_5kbw2Mcw_000000,people coughing,AV,False,False,False
P8Uwpp00DBk_000000,pheasant crowing,AV,False,False,False
1n_s2Gb5R1Q_000030,reversing beeps,AV,False,False,False
qEhHIQ4tRtM_000048,squishing water,AV,False,False,False
KdNOda5craI_000112,playing shofar,AV,False,False,False
aPRH3YE7Lpo_000253,"fly, housefly buzzing",AV,False,False,False
9Vg_aX3jhjU_000020,civil defense siren,AV,False,False,False
IC9hh-3zlQY_000792,wind chime,AV,False,False,False
B4vFb8EJ5Fc_000469,arc welding,AV,False,False,False
OGnBrabqdP4_000040,orchestra,AV,False,False,False
OlBxrpelaUE_000040,playing tabla,AV,False,False,False
7OqsePnrOSo_000061,magpie calling,AV,False,False,False
Lp7-GR1vLwA_000410,opening or closing drawers,AV,False,False,False
NDyi6BH9r38_000320,cat purring,AV,False,False,False
1cwGW0cBdRs_000030,playing theremin,AV,False,False,False
K4kl_5Sk-Bk_000030,printer printing,AV,False,False,False
LSXoi2-LOuU_000382,roller coaster running,AV,False,False,False
kAOsa6_9wBY_000103,spraying water,AV,False,False,False
pnRvEfIkgSA_000013,parrot talking,AV,False,False,False
3Pfu7BPWvL8_000036,children shouting,AV,False,False,False
NIUD5tnT_NQ_000308,people eating noodle,AV,False,False,False
Kz4SvP0c_VE_000019,magpie calling,AV,False,False,False
4D-eMKR-uYE_000026,skidding,AV,False,False,False
gWgWw9oYDcw_000000,horse neighing,AV,False,False,False
xDFw2d3ShkY_000030,pig oinking,AV,False,False,False
AmC1pCa1GfE_000040,baby babbling,AV,False,False,False
yK2GpV5f1a8_000030,people whispering,AV,False,False,False
1XO0SqsZhHU_000030,raining,AV,False,False,False
qWLvv_rrSH4_000030,playing harmonica,AV,False,False,False
Phj3lLEtWlk_000045,underwater bubbling,AV,False,False,False
NV5_gB_6VLE_000005,duck quacking,AV,False,False,False
MocXmVbat3s_000030,female singing,AV,False,False,False
4GPDqOodSUU_000140,people sobbing,AV,False,False,False
dtHVjFWdBhw_000308,"heart sounds, heartbeat",AV,False,False,False
Q6ThTeKdgR0_000003,car passing by,AV,False,False,False
ov_g-r7Vo8M_000030,playing cymbal,AV,False,False,False
rhMpRPQlwmY_000030,firing cannon,AV,False,False,False
8ERVM9Uv6hk_000102,tap dancing,AV,False,False,False
sKnCwuTOzwE_000032,hail,AV,False,False,False
BZ9I6UN9skY_000050,zebra braying,AV,False,False,False
Hjyl1n_1muU_000006,cat meowing,AV,False,False,False
qz-TAJdo8W4_000159,planing timber,AV,False,False,False
6wd7xuHEmaw_000064,mynah bird singing,AV,False,False,False
EAHbMk015Rw_000030,thunder,AV,False,False,False
63Qy15I3QGE_000030,cat purring,AV,False,False,False
cLMvr2qKG6Y_000050,cap gun shooting,AV,False,False,False
4ewhrrQCJic_000120,cap gun shooting,AV,False,False,False
sAGJCkak8V0_000060,eating with cutlery,AV,False,False,False
oCVRgGxkKo4_000090,people babbling,AV,False,False,False
Dfs090CuKNM_000030,people crowd,AV,False,False,False
ObdJilylBPw_000527,whale calling,AV,False,False,False
9-A6dZ8mbjM_000332,slot machine,AV,False,False,False
_fprJMwmYoU_000221,cuckoo bird calling,AV,False,False,False
kGwrxzwJdRA_000030,people babbling,AV,False,False,False
sAL3qAUtF20_000001,playing castanets,AV,False,False,False
2Hjy0TDdpNI_000019,tornado roaring,AV,False,False,False
6lKfA9uzMOU_000026,female singing,AV,False,False,False
Oq0gZiJxP5Q_000018,goose honking,AV,False,False,False
U5wpGWF816Q_000030,people sobbing,AV,False,False,False
4z8HTrCvEsc_000012,tap dancing,AV,False,False,False
JMF7NvH3qoE_000030,"railroad car, train wagon",AV,False,False,False
JtiEjJram8k_000210,"cattle, bovinae cowbell",AV,False,False,False
VTI1k--NxMk_000030,pig oinking,AV,False,False,False
D-7c7OP4dFg_000051,"electric shaver, electric razor shaving",AV,False,False,False
qnPXk4FMUhA_000037,elephant trumpeting,AV,False,False,False
hTxXqAik2UU_000058,coyote howling,AV,False,False,False
cjSTp2d8mBI_000291,sea waves,AV,False,False,False
1mzzeozuZ6o_000047,writing on blackboard with chalk,AV,False,False,False
igTZmll9MN8_000021,firing cannon,AV,False,False,False
nOr0M1EXZSg_000200,tornado roaring,AV,False,False,False
JjqHDGzcz6c_000100,vacuum cleaner cleaning floors,AV,False,False,False
nUs5SJyQPnM_000350,playing sitar,AV,False,False,False
MdwLy7XXAkI_000101,playing bassoon,AV,False,False,False
gfFpHArBxQU_000030,playing hammond organ,AV,False,False,False
fbmriH12IMg_000077,people humming,AV,False,False,False
R7j-rhd-D08_000030,printer printing,AV,False,False,False
5bd6SuJvhE8_000003,"electric shaver, electric razor shaving",AV,False,False,False
vchsE_Dn7mo_000112,playing timbales,AV,False,False,False
11ruZHgyTKM_000030,chicken crowing,AV,False,False,False
3YR887u9elA_000000,mouse squeaking,AV,False,False,False
UFyOGqmITjM_000000,"playing violin, fiddle",AV,False,False,False
LmtgH_KHgX8_000080,eating with cutlery,AV,False,False,False
VeXcCHo5iMI_000030,playing didgeridoo,AV,False,False,False
NbBM82N1Xos_000290,playing sitar,AV,False,False,False
Ac5TUAdVR1U_000030,people eating,AV,False,False,False
GH4Ae3x12Lk_000006,people sobbing,AV,False,False,False
Mv0N1qYWEns_000035,people humming,AV,False,False,False
H9nKSRtcxiY_000080,turkey gobbling,AV,False,False,False
PEi0EBPIpsQ_000030,black capped chickadee calling,AV,False,False,False
JgxnHxZXzrI_000011,lighting firecrackers,AV,False,False,False
ljjWDXhYU9A_000018,"electric shaver, electric razor shaving",AV,False,False,False
AFwmMFq_xlc_000390,reversing beeps,AV,False,False,False
s5s3aR8Z7I8_000350,car passing by,AV,False,False,False
bbR9xUdh-A4_000010,raining,AV,False,False,False
sEEP6BHe7ko_000180,playing cymbal,AV,False,False,False
GD1vgJwYR4Q_000030,"male speech, man speaking",AV,False,False,False
PWLeqsU7nUI_000131,train wheels squealing,AV,False,False,False
jhp75b6frMw_000067,otter growling,AV,False,False,False
SBeC9TISHz8_000030,playing mandolin,AV,False,False,False
oyVYqVPSL-c_000224,electric grinder grinding,AV,False,False,False
BN7SNU4g7hs_000030,playing synthesizer,AV,False,False,False
1XxHC7eMNg8_000011,forging swords,AV,False,False,False
GCO9y8PWSFg_000396,shot football,AV,False,False,False
WGuc_McKm_4_000030,people sniggering,AV,False,False,False
RpkcGOcFHIs_000002,people booing,AV,False,False,False
jDVH4Xan8S8_000560,playing electronic organ,AV,False,False,False
kanqhIJjNk4_000011,striking bowling,AV,False,False,False
C7Vig7sU4kQ_001925,child singing,AV,False,False,False
uoZwu9hqEuI_000061,playing oboe,AV,False,False,False
0N9EN0BEjP0_000430,driving buses,AV,False,False,False
MjgUwbwjOzQ_000030,fire crackling,AV,False,False,False
5_G0GnKSEw8_000003,female singing,AV,False,False,False
WFJ96PH4rvo_000020,dog howling,AV,False,False,False
0_FFqLukmHk_000080,people sneezing,AV,False,False,False
1p5jl5JeZx8_000117,people cheering,AV,False,False,False
0cNYPgD6cEA_000030,male singing,AV,False,False,False
Q1n6LAxY7uY_000138,lions growling,AV,False,False,False
_SrU3mfTPYg_000032,metronome,AV,False,False,False
Dtj3xlb92Vk_000070,playing timbales,AV,False,False,False
GGpS5Zychoc_000053,lathe spinning,AV,False,False,False
3lkI_scF2eU_000130,chainsawing trees,AV,False,False,False
q1Z3kmAyjQk_000390,black capped chickadee calling,AV,False,False,False
qTweqjXnIU0_000175,yodelling,AV,False,False,False
P-NCCepeHdI_000125,"electric shaver, electric razor shaving",AV,False,False,False
cIDiFidOMvA_000032,air horn,AV,False,False,False
-OEJFMpQ-ko_000159,playing darts,AV,False,False,False
20qZLse0acs_000030,dog bow-wow,AV,False,False,False
iramP9ihj_w_000200,chicken crowing,AV,False,False,False
FXGNlx9HJ6I_000036,people booing,AV,False,False,False
FxZTKkmtKic_000000,people farting,AV,False,False,False
HvtmFczEZBU_000030,"rowboat, canoe, kayak rowing",AV,False,False,False
puxjtmU7H70_000077,people slapping,AV,False,False,False
LLAjvllcjZ8_000291,ice cracking,AV,False,False,False
MDEdGhE2dUk_000030,printer printing,AV,False,False,False
Kqt4BiLQeeI_000220,people coughing,AV,False,False,False
D3BJuOwltoI_000010,driving motorcycle,AV,False,False,False
IiAg9FMM8sQ_000020,playing accordion,AV,False,False,False
g4xhZgKwiNo_000030,playing acoustic guitar,AV,False,False,False
KZFD1lRFNaw_000168,hammering nails,AV,False,False,False
djJV4GQBOkk_000060,singing bowl,AV,False,False,False
Be61A67ltP4_000080,sliding door,AV,False,False,False
Byblis6MULI_000030,playing sitar,AV,False,False,False
CIJhL5kL8Sg_000788,driving snowmobile,AV,False,False,False
Bk34jgx0Vo4_000356,wood thrush calling,AV,False,False,False
AkUDv7JexjQ_000520,"motorboat, speedboat acceleration",AV,False,False,False
xNoaAN29jXQ_000351,hedge trimmer running,AV,False,False,False
3mtdpXbogzk_000180,"motorboat, speedboat acceleration",AV,False,False,False
JbPNmYKs7P0_000048,"male speech, man speaking",AV,False,False,False
sBDA78U_dps_000090,baby laughter,AV,False,False,False
jfWQsvUeg48_000038,underwater bubbling,AV,False,False,False
U0uy9GWzSQ8_000065,snake hissing,AV,False,False,False
H1NUFnNDcd0_000030,people clapping,AV,False,False,False
o9b54vMIu7c_000000,people cheering,AV,False,False,False
WHPs1ypOoNc_000327,playing lacrosse,AV,False,False,False
5tVUZcDC_Ss_000122,playing tennis,AV,False,False,False
8ax7BlXzssY_000000,popping popcorn,AV,False,False,False
sUHdX7FS5js_000001,"cattle, bovinae cowbell",AV,False,False,False
_Zh3mvd4Ci8_000050,alarm clock ringing,AV,False,False,False
7OuOH15wRhU_000010,magpie calling,AV,False,False,False
IJXrQCDz-wc_000233,people eating noodle,AV,False,False,False
8GKbDSu9Xd0_000030,playing theremin,AV,False,False,False
QBk4A5qgzNc_000200,people eating apple,AV,False,False,False
jRImoxsY_uo_000030,mouse squeaking,AV,False,False,False
XzwhTltRQcM_000030,playing synthesizer,AV,False,False,False
R5FhPTwWpm8_000140,skidding,AV,False,False,False
W_xvBhJ4zEM_000026,thunder,AV,False,False,False
wKVlEAt1uvM_000197,writing on blackboard with chalk,AV,False,False,False
LC1Bw1Rgnj8_000481,people battle cry,AV,False,False,False
n3t92d8Xgp8_000020,typing on typewriter,AV,False,False,False
62iu37ZuMnw_000030,helicopter,AV,False,False,False
2i4UNf8tjvU_000030,wind rustling leaves,AV,False,False,False
KAlc9vINwU8_000088,turkey gobbling,AV,False,False,False
dyX9ElZE7TQ_000070,playing clarinet,AV,False,False,False
nmp9yqhsjqg_000350,playing piano,AV,False,False,False
GdFlyobMoAE_000009,playing bongo,AV,False,False,False
H0W4T1FCf_A_000052,tornado roaring,AV,False,False,False
ZNe6E93k6tI_000050,people burping,AV,False,False,False
OlSY8_xG1CU_000167,strike lighter,AV,False,False,False
3aJH8XTyWLA_000024,barn swallow calling,AV,False,False,False
cQqDrbtd9Ec_000050,sharpen knife,AV,False,False,False
XySWOKnenIA_000000,electric grinder grinding,AV,False,False,False
Mj51bVlY8Fg_000150,people babbling,AV,False,False,False
052VMqTM4Xs_000000,"donkey, ass braying",AV,False,False,False
ljUu7ZnlKZA_000031,"pigeon, dove cooing",AV,False,False,False
KBHROttRHyU_000516,air conditioning noise,AV,False,False,False
YOEGhE-dE4g_000326,people giggling,AV,False,False,False
_PUM6n6KFcs_000037,opening or closing car doors,AV,False,False,False
_2nAf41g-4k_000012,"donkey, ass braying",AV,False,False,False
0vFPs6XsU_Q_000030,male singing,AV,False,False,False
KydSULgAHFI_000084,footsteps on snow,AV,False,False,False
TmukiN_btGw_000500,"bee, wasp, etc. buzzing",AV,False,False,False
XRGnt50U4EY_000208,lip smacking,AV,False,False,False
CeA8--FUxYg_000300,playing cymbal,AV,False,False,False
d8hPjmvBv5I_000251,disc scratching,AV,False,False,False
2ACsPTob5cY_000349,snake rattling,AV,False,False,False
RLij2FHY6VE_000009,dog bow-wow,AV,False,False,False
cYS85XxZMuE_000120,toilet flushing,AV,False,False,False
6b-072VA4UA_000022,goat bleating,AV,False,False,False
oMOSgo1nT04_000011,playing tympani,AV,False,False,False
oiNhFODWPVk_000185,tractor digging,AV,False,False,False
EVGQc-w5d2I_000014,people nose blowing,AV,False,False,False
qp6E1mvT5Zw_000032,hail,AV,False,False,False
ff21Bursam0_000160,cattle mooing,AV,False,False,False
PVBzryS0QV4_000009,playing shofar,AV,False,False,False
QTbtvbzBs00_000038,"playing steel guitar, slide guitar",AV,False,False,False
4H8yUkaCwvA_000030,church bell ringing,AV,False,False,False
8nKooEzj2vY_000020,people crowd,AV,False,False,False
-T8zbMNxdcw_000207,swimming,AV,False,False,False
RXGDlFry3Vo_000030,rapping,AV,False,False,False
rv4TRa-btas_000003,sloshing water,AV,False,False,False
SUFOgc9Pkd8_000030,dog growling,AV,False,False,False
AFwtBviVhhM_000030,playing electric guitar,AV,False,False,False
Y0zPnwGCSw0_000048,fox barking,AV,False,False,False
5VYm2PFJ9iM_000376,playing cornet,AV,False,False,False
2eDP3jKoUd4_000030,owl hooting,AV,False,False,False
3-PFuDkTM48_000080,playing accordion,AV,False,False,False
dfXl7_lnt0U_000109,bouncing on trampoline,AV,False,False,False
pzRIDUOCOlA_000471,driving snowmobile,AV,False,False,False
kmktokIWVMQ_000017,zebra braying,AV,False,False,False
8MgWAr-7xco_000013,arc welding,AV,False,False,False
3PD-JrOG1WA_000000,people hiccup,AV,False,False,False
DpxPk752Vco_000230,singing bowl,AV,False,False,False
QnSGIwjh_ys_000087,spraying water,AV,False,False,False
Z__IjjEMaxw_000092,chopping food,AV,False,False,False
W8N8mjzPjZk_000332,cutting hair with electric trimmers,AV,False,False,False
FW_ZKuAD_Vo_000039,shot football,AV,False,False,False
zzqrZOq928w_000055,train horning,AV,False,False,False
5d_TlG_lqxE_000141,whale calling,AV,False,False,False
54wNjdYr8ww_000030,thunder,AV,False,False,False
6y_53wPp4xo_000130,pumping water,AV,False,False,False
XEavANMFzQM_000040,dinosaurs bellowing,AV,False,False,False
b13wSZzApXM_000006,playing badminton,AV,False,False,False
EgMamkyU2eY_000347,"ice cream truck, ice cream van",AV,False,False,False
sRKyvq20rY4_000002,dog growling,AV,False,False,False
XjFF_DpiBHY_000007,people farting,AV,False,False,False
LVYHbuggoj8_000050,missile launch,AV,False,False,False
IE4pLXxV7MQ_000000,bull bellowing,AV,False,False,False
Ftk0nQ6FBO4_000010,bird wings flapping,AV,False,False,False
EXhkQXpZmN8_000093,playing shofar,AV,False,False,False
LZFfZoHh-Vs_000030,thunder,AV,False,False,False
fA3DTxuYh2I_000044,scuba diving,AV,False,False,False
2_gogtkUsZ4_000503,hail,AV,False,False,False
2nF5FG9GK9k_000025,playing volleyball,AV,False,False,False
NKfyi7q0JNU_000030,dog barking,AV,False,False,False
5j-4OJ7XpDM_000222,black capped chickadee calling,AV,False,False,False
ZIgZ_OKQyF0_000225,"donkey, ass braying",AV,False,False,False
ja-tlXByr4Q_000161,playing double bass,AV,False,False,False
MR_SSRoEsf0_000000,playing mandolin,AV,False,False,False
jWEjK8LcjDQ_000080,waterfall burbling,AV,False,False,False
IIamk2tYJHY_000365,playing oboe,AV,False,False,False
YIkaXXmw8ME_000000,people finger snapping,AV,False,False,False
AZRLLHGEGBI_000000,whale calling,AV,False,False,False
rvxT9Wk8B7o_000007,zebra braying,AV,False,False,False
_peXjzFQ2_c_000030,playing trumpet,AV,False,False,False
grygJyKvYgs_000030,basketball bounce,AV,False,False,False
uh5D5Uuteew_000074,fox barking,AV,False,False,False
E3XIdP8kxwg_000110,skateboarding,AV,False,False,False
xG5cQ7rcP2o_000123,wood thrush calling,AV,False,False,False
BYBRY2mupcc_000030,using sewing machines,AV,False,False,False
ns9o7NoLVr8_000030,playing shofar,AV,False,False,False
UjQHWBPbySQ_000087,people slapping,AV,False,False,False
T9NtIobol04_000070,skateboarding,AV,False,False,False
u0aPBeSCVvI_000000,magpie calling,AV,False,False,False
yV_rZSH8tBk_000570,people hiccup,AV,False,False,False
_sP0THXrjPc_000023,woodpecker pecking tree,AV,False,False,False
6Yk15FbL2yw_000081,playing drum kit,AV,False,False,False
Qovva-Q5vmM_000424,disc scratching,AV,False,False,False
yGeIkgt-Hr0_000019,playing bugle,AV,False,False,False
2dBVv-HHhCc_000004,spraying water,AV,False,False,False
D9ag3OB7E4k_000000,snake hissing,AV,False,False,False
xvdOFvI6tAY_000060,cupboard opening or closing,AV,False,False,False
aE2MuxwZJSo_000030,playing bagpipes,AV,False,False,False
70nxwCv5v6Y_000080,hammering nails,AV,False,False,False
TP50fDa5Cls_000000,people giggling,AV,False,False,False
_k2hN2MlHoA_000030,people belly laughing,AV,False,False,False
TxK2ZBfuuQY_000070,playing saxophone,AV,False,False,False
LlICTLO9aSA_000030,door slamming,AV,False,False,False
gR1wqInzmyY_000153,roller coaster running,AV,False,False,False
p3wyCHIAO7A_000109,car engine idling,AV,False,False,False
GII4Q_FEcU8_000028,tornado roaring,AV,False,False,False
oNXXcLtvuoA_000238,people eating crisps,AV,False,False,False
61AWnBVuJL0_000040,people sobbing,AV,False,False,False
X0AxA0BWZPk_000098,people eating crisps,AV,False,False,False
6ZDqSPh5u20_000022,people eating apple,AV,False,False,False
JVZkqaHmc9Q_000050,playing accordion,AV,False,False,False
3AcKnYk_cLY_000030,"motorboat, speedboat acceleration",AV,False,False,False
fbJxpi7W9ds_000130,playing accordion,AV,False,False,False
a2QxlP5DAYQ_000180,playing didgeridoo,AV,False,False,False
H4D_eIQZGoE_000200,chicken crowing,AV,False,False,False
3vpNLYc0YN4_000110,playing french horn,AV,False,False,False
p0c-sBtVkio_000187,playing castanets,AV,False,False,False
ZfhY0JZqbQU_000030,lawn mowing,AV,False,False,False
_olx6WTK2BA_000000,stream burbling,AV,False,False,False
I3izYHSgVTQ_000570,"railroad car, train wagon",AV,False,False,False
KS_5Qiec4AI_000200,warbler chirping,AV,False,False,False
f9vxHKU8Au4_000054,playing lacrosse,AV,False,False,False
ml07DEX7png_000030,machine gun shooting,AV,False,False,False
5R3bR-rkqIk_000146,people eating noodle,AV,False,False,False
U2Fuor5iG98_000068,playing tympani,AV,False,False,False
ifCmvLNQl3s_000030,crow cawing,AV,False,False,False
KRtYq1p2Tyg_000006,playing darts,AV,False,False,False
LOHw8cZZ9-U_000450,people belly laughing,AV,False,False,False
d8ya35A6yzk_000075,airplane flyby,AV,False,False,False
48HhCnV2U7s_000432,spraying water,AV,False,False,False
wlmwUt4FU7k_000015,snake rattling,AV,False,False,False
PeNLnpalp9s_000030,"female speech, woman speaking",AV,False,False,False
N6e5C5sXdBI_000000,dog howling,AV,False,False,False
K1dvHvl0RGo_000030,hair dryer drying,AV,False,False,False
RmKcbiWqFOw_000046,cutting hair with electric trimmers,AV,False,False,False
6j7GHWM3EJQ_000030,pig oinking,AV,False,False,False
